,Name,Nationality,Gender,Discipline,AP,RP,Card,Points,Remarks,Event Type,Month,Year,Season,experience_dive,experience_discipline
31152,Masako Matsumura,JPN,Female,CWTB,24.0,24.0,WHITE,24.0,OK,Depth Competition,9,2024,Autumn,2,2
31153,Minami Yamasaki,JPN,Female,FIM,23.0,23.0,WHITE,23.0,OK,Depth Competition,9,2024,Autumn,2,1
31154,Madoka Okuyama,JPN,Female,FIM,21.0,21.0,WHITE,21.0,OK,Depth Competition,9,2024,Autumn,2,1
31155,Yuta Asai,JPN,Male,CNF,20.0,20.0,WHITE,20.0,OK,Depth Competition,9,2024,Autumn,1,1
31156,Andres Leon,CRC,Male,FIM,40.0,26.0,YELLOW,11.0,"UNDER AP,NO TAG",Depth Competition,9,2024,Autumn,7,2
31157,Julien Moreau,FRA,Male,FIM,42.0,42.0,WHITE,42.0,OK,Depth Competition,9,2024,Autumn,7,3
31158,Toma Celar,CRO,Male,FIM,60.0,60.0,WHITE,60.0,OK,Depth Competition,9,2024,Autumn,5,2
31159,Kars Van Kouwen,NED,Male,FIM,62.0,0.0,RED,0.0,"NO TAG,DQCHECK-IN",Depth Competition,9,2024,Autumn,19,4
31160,Donat Faraguna Gnjatovic,CRO,Male,FIM,70.0,70.0,WHITE,70.0,OK,Depth Competition,9,2024,Autumn,37,7
31161,Christian Brauchli,CHE,Male,FIM,71.0,59.0,YELLOW,46.0,"UNDER AP,NO TAG",Depth Competition,9,2024,Autumn,4,1
31162,Nicolas Gallot,FRA,Male,FIM,73.0,73.0,WHITE,73.0,OK,Depth Competition,9,2024,Autumn,19,3
31163,Petar Klovar,CRO,Male,FIM,128.0,127.0,YELLOW,125.0,"UNDER AP,NO TAG",Depth Competition,9,2024,Autumn,34,16
31164,Abdelatif Alouach,FRA,Male,FIM,111.0,111.0,WHITE,111.0,OK,Depth Competition,9,2024,Autumn,36,8
31165,Vitomir Maričić,CRO,Male,FIM,109.0,109.0,WHITE,109.0,OK,Depth Competition,9,2024,Autumn,52,18
31166,Andrey Matveenko,AIN,Male,FIM,106.0,106.0,YELLOW,105.0,NO TAG,Depth Competition,9,2024,Autumn,30,8
31167,Omar Al Ghailani,OMA,Male,FIM,106.0,92.0,YELLOW,77.0,"UNDER AP,NO TAG",Depth Competition,9,2024,Autumn,53,14
31168,Dimitri Chavasse,FRA,Male,FIM,102.0,102.0,RED,0.0,DQBO-UW,Depth Competition,9,2024,Autumn,17,5
31169,Jihoon Jang,KOR,Male,FIM,100.0,100.0,WHITE,100.0,OK,Depth Competition,9,2024,Autumn,90,21
31170,Dawid Tran Van,POL,Male,FIM,95.0,77.0,YELLOW,58.0,"UNDER AP,NO TAG",Depth Competition,9,2024,Autumn,9,4
31171,Alexander Vinogradov,AIN,Male,FIM,94.0,94.0,WHITE,94.0,OK,Depth Competition,9,2024,Autumn,10,2
31172,Nicolas Jaouen,FRA,Male,FIM,90.0,90.0,WHITE,90.0,OK,Depth Competition,9,2024,Autumn,32,10
31173,Loic Vuillemin,CHE,Male,FIM,87.0,87.0,WHITE,87.0,OK,Depth Competition,9,2024,Autumn,65,21
31174,David Mulheron,AUS,Male,FIM,86.0,81.0,YELLOW,75.0,"UNDER AP,NO TAG",Depth Competition,9,2024,Autumn,19,4
31175,Marcell Bago,HUN,Male,FIM,86.0,86.0,WHITE,86.0,OK,Depth Competition,9,2024,Autumn,17,6
31176,Piotr Błaszczak,POL,Male,FIM,83.0,83.0,WHITE,83.0,OK,Depth Competition,9,2024,Autumn,25,13
31177,Gonzalo Cortes Tavara,PER,Male,FIM,82.0,78.0,YELLOW,73.0,"UNDER AP,NO TAG",Depth Competition,9,2024,Autumn,18,5
31178,Kim Dahlgren,SWE,Male,FIM,80.0,80.0,WHITE,80.0,OK,Depth Competition,9,2024,Autumn,7,2
31179,Minja Marinkovic,GER,Male,FIM,80.0,77.0,YELLOW,73.0,"UNDER AP,NO TAG",Depth Competition,9,2024,Autumn,18,9
31180,Cristian Castaño Villa,COL,Male,FIM,80.0,80.0,WHITE,80.0,OK,Depth Competition,9,2024,Autumn,62,22
31181,Fabio Tunno,GER,Male,FIM,80.0,80.0,WHITE,80.0,OK,Depth Competition,9,2024,Autumn,41,9
31182,Tommi Pasanen,FIN,Male,FIM,80.0,80.0,WHITE,80.0,OK,Depth Competition,9,2024,Autumn,19,4
31183,Brad James,NZL,Male,FIM,78.0,72.0,YELLOW,65.0,"UNDER AP,NO TAG",Depth Competition,9,2024,Autumn,20,7
31184,Charles-Antoine Gombert,FRA,Male,FIM,77.0,77.0,WHITE,77.0,OK,Depth Competition,9,2024,Autumn,11,7
31185,Luca Malaguti,CAN,Male,FIM,75.0,75.0,WHITE,75.0,OK,Depth Competition,9,2024,Autumn,44,16
31186,Matt Brown,USA,Male,FIM,75.0,75.0,WHITE,75.0,OK,Depth Competition,9,2024,Autumn,8,2
31187,Necati Gul,TUR,Male,FIM,72.0,46.0,YELLOW,19.0,"UNDER AP,NO TAG",Depth Competition,9,2024,Autumn,17,4
31188,Mark Kisurin,AIN,Male,FIM,71.0,71.0,WHITE,71.0,OK,Depth Competition,9,2024,Autumn,4,1
31189,Peter Balck,SWE,Male,FIM,70.0,70.0,WHITE,70.0,OK,Depth Competition,9,2024,Autumn,43,4
31190,Sébastien Gachet,CHE,Male,FIM,65.0,65.0,WHITE,65.0,OK,Depth Competition,9,2024,Autumn,3,2
31191,Hugo Piguet,CHE,Male,FIM,62.0,62.0,WHITE,62.0,OK,Depth Competition,9,2024,Autumn,16,5
31192,Sebastian Tjeerde,NED,Male,FIM,55.0,55.0,WHITE,55.0,OK,Depth Competition,9,2024,Autumn,4,1
31193,Andre Grce,CRO,Male,FIM,41.0,41.0,RED,0.0,DQSP,Depth Competition,9,2024,Autumn,31,3
31194,Mayuko Goto,JPN,Female,FIM,50.0,50.0,WHITE,50.0,OK,Depth Competition,9,2024,Autumn,2,1
31196,Yoko Ota,JPN,Female,CNF,46.0,46.0,WHITE,46.0,OK,Depth Competition,9,2024,Autumn,5,3
31197,Masaki Ishida,JPN,Male,CWTB,43.0,43.0,WHITE,43.0,OK,Depth Competition,9,2024,Autumn,6,3
31199,Shuji Hosoda,JPN,Male,CNF,40.0,40.0,WHITE,40.0,OK,Depth Competition,9,2024,Autumn,4,4
31200,Miyuki Komiyama,JPN,Female,CNF,40.0,40.0,WHITE,40.0,OK,Depth Competition,9,2024,Autumn,2,2
31201,Mie Kono,JPN,Female,CWTB,37.0,37.0,WHITE,37.0,OK,Depth Competition,9,2024,Autumn,10,8
31203,Nagisa Honda,JPN,Female,CWTB,32.0,29.0,YELLOW,24.0,"UNDER AP,NO TAG",Depth Competition,9,2024,Autumn,2,2
31204,Miho Chigusa,JPN,Female,CWTB,31.0,31.0,WHITE,31.0,OK,Depth Competition,9,2024,Autumn,3,3
31205,Minami Yamasaki,JPN,Female,CWTB,31.0,26.0,YELLOW,19.0,"UNDER AP,NO TAG",Depth Competition,9,2024,Autumn,3,2
31206,Yoko Miyahara,JPN,Female,CNF,29.0,29.0,WHITE,29.0,OK,Depth Competition,9,2024,Autumn,3,1
31207,Masako Matsumura,JPN,Female,CWTB,25.0,25.0,WHITE,25.0,OK,Depth Competition,9,2024,Autumn,3,3
31208,Yuta Asai,JPN,Male,FIM,23.0,23.0,WHITE,23.0,OK,Depth Competition,9,2024,Autumn,2,1
31209,Madoka Okuyama,JPN,Female,CWTB,11.0,11.0,WHITE,11.0,OK,Depth Competition,9,2024,Autumn,3,1
31210,James Bernard Gabriel,PHL,Male,FIM,30.0,30.0,WHITE,30.0,OK,Depth Competition,9,2024,Autumn,1,1
31211,Keenan Alexei Barrameda,PHL,Male,FIM,35.0,35.0,WHITE,0.0,OK,Depth Competition,9,2024,Autumn,2,2
31212,Keith Ashley Ocampo,PHL,Male,CNF,40.0,40.0,WHITE,40.0,OK,Depth Competition,9,2024,Autumn,1,1
31213,Angelica Joy Cruz,PHL,Female,CWT,42.0,42.0,WHITE,42.0,OK,Depth Competition,9,2024,Autumn,2,2
31214,Ian Louis Valenzuela,PHL,Male,FIM,45.0,45.0,WHITE,45.0,OK,Depth Competition,9,2024,Autumn,1,1
31215,Ken Gerodias,PHL,Male,CNF,45.0,45.0,WHITE,45.0,OK,Depth Competition,9,2024,Autumn,7,3
31216,Tracii Verdejo,PHL,Female,CNF,47.0,47.0,WHITE,0.0,OK,Depth Competition,9,2024,Autumn,4,1
31217,Paulo Gabriel Santiago,PHL,Male,FIM,51.0,51.0,WHITE,51.0,OK,Depth Competition,9,2024,Autumn,3,1
31218,David Jann Reyes,PHL,Male,CWT,55.0,55.0,WHITE,55.0,OK,Depth Competition,9,2024,Autumn,1,1
31219,Marion John Sumalinog,PHL,Male,CWT,55.0,55.0,WHITE,55.0,OK,Depth Competition,9,2024,Autumn,22,12
31220,Robert Ian Ebarle Razon,PHL,Male,FIM,55.0,55.0,YELLOW,45.0,OK,Depth Competition,9,2024,Autumn,7,2
31221,Jonathan Pilapil,PHL,Male,CNF,35.0,35.0,WHITE,35.0,OK,Depth Competition,9,2024,Autumn,7,5
31222,Jaime Ebreo,PHL,Male,CNF,35.0,35.0,WHITE,35.0,OK,Depth Competition,9,2024,Autumn,12,10
31223,Sandra Palmer Trejo,MEX,Female,CWT,38.0,38.0,WHITE,38.0,OK,Depth Competition,9,2024,Autumn,4,1
31224,Roberto Guzman,MEX,Male,CWTB,70.0,70.0,WHITE,70.0,OK,Depth Competition,9,2024,Autumn,59,13
31225,Stefano Maghelli,ITA,Male,CWTB,70.0,70.0,WHITE,70.0,OK,Depth Competition,9,2024,Autumn,5,3
31226,Guillermo Villarreal Casanova,MEX,Male,CWTB,56.0,56.0,WHITE,56.0,OK,Depth Competition,9,2024,Autumn,4,2
31227,Becky Zak,GBR,Female,CWTB,48.0,48.0,WHITE,48.0,OK,Depth Competition,9,2024,Autumn,1,1
31228,Anastasia Devana Tajik,USA,Female,CWTB,50.0,50.0,WHITE,50.0,OK,Depth Competition,9,2024,Autumn,1,1
31229,Chris Weidner,USA,Male,CWTB,47.0,47.0,WHITE,47.0,OK,Depth Competition,9,2024,Autumn,7,7
31230,Vanessa Estol,URY,Female,CWTB,61.0,61.0,WHITE,61.0,OK,Depth Competition,9,2024,Autumn,16,5
31231,Twigy Feng,USA,Female,CWTB,37.0,37.0,WHITE,37.0,OK,Depth Competition,9,2024,Autumn,1,1
31232,Laurent Kramer,CHE,Male,CWTB,38.0,38.0,WHITE,38.0,OK,Depth Competition,9,2024,Autumn,1,1
31233,Arian Rodriguez,USA,Male,CWTB,30.0,18.0,YELLOW,5.0,"NO TAG,UNDER AP",Depth Competition,9,2024,Autumn,1,1
31234,Victor Macias,MEX,Male,CWTB,56.0,56.0,WHITE,56.0,OK,Depth Competition,9,2024,Autumn,4,1
31235,Arturo Serratos,MEX,Male,CNF,69.0,69.0,RED,0.0,DQBO-SURFACE,Depth Competition,9,2024,Autumn,14,4
31236,Sara Zorrilla,ESP,Female,CNF,55.0,28.0,YELLOW,0.0,"NO TAG,UNDER AP",Depth Competition,9,2024,Autumn,12,7
31237,Christine Gallifet-Lauter,CAN,Female,CNF,36.0,36.0,WHITE,36.0,OK,Depth Competition,9,2024,Autumn,1,1
31238,Pedro Tapia,MEX,Male,CNF,81.0,81.0,WHITE,81.0,OK,Depth Competition,9,2024,Autumn,43,14
31239,Matthew Armstrong,BAR,Male,CNF,56.0,56.0,WHITE,56.0,OK,Depth Competition,9,2024,Autumn,6,2
31240,Katie Mccarthy,USA,Female,FIM,48.0,48.0,WHITE,48.0,OK,Depth Competition,9,2024,Autumn,29,6
31241,Valeria Loyola López,MEX,Female,FIM,45.0,38.0,YELLOW,30.0,"NO TAG,UNDER AP",Depth Competition,9,2024,Autumn,4,2
31242,Yadira Sistos,MEX,Female,FIM,64.0,64.0,WHITE,64.0,OK,Depth Competition,9,2024,Autumn,23,7
31243,David Kurtscheidt,GER,Male,FIM,76.0,76.0,WHITE,76.0,OK,Depth Competition,9,2024,Autumn,1,1
31244,Ney Flores,BOL,Male,FIM,40.0,40.0,WHITE,40.0,OK,Depth Competition,9,2024,Autumn,8,5
31245,Konstantin Gariaev,CAN,Male,FIM,80.0,80.0,WHITE,80.0,OK,Depth Competition,9,2024,Autumn,15,9
31246,Jerry Van Galder,USA,Male,FIM,75.0,75.0,WHITE,75.0,OK,Depth Competition,9,2024,Autumn,6,3
31247,Oscar Lopez,MEX,Male,FIM,70.0,70.0,WHITE,70.0,OK,Depth Competition,9,2024,Autumn,9,3
31248,Eduardo Iracheta,MEX,Male,FIM,62.0,62.0,WHITE,62.0,OK,Depth Competition,9,2024,Autumn,14,6
31249,Libertad Coronel,MEX,Female,FIM,50.0,50.0,WHITE,50.0,OK,Depth Competition,9,2024,Autumn,4,2
31250,Chengming Yuan,CHN,Female,FIM,40.0,40.0,WHITE,40.0,OK,Depth Competition,9,2024,Autumn,1,1
31251,Michael Garrett,USA,Male,FIM,50.0,38.0,YELLOW,25.0,NO TAG,Depth Competition,9,2024,Autumn,1,1
31252,Shuaiyu Xiang,CHN,Female,FIM,53.0,53.0,RED,0.0,DQBO-SURFACE,Depth Competition,9,2024,Autumn,3,1
31253,Egor Nesterenko,CAN,Male,FIM,48.0,48.0,WHITE,48.0,OK,Depth Competition,9,2024,Autumn,1,1
31254,Jimmy Sandoval,USA,Male,CNF,25.0,25.0,WHITE,25.0,OK,Depth Competition,9,2024,Autumn,1,1
31255,Tetsuo Hara,JPN,Male,CWT,90.0,90.0,WHITE,90.0,OK,Depth Competition,9,2024,Autumn,45,39
31256,Koyo Togei,JPN,Male,CWT,75.0,72.0,YELLOW,68.0,"NO TAG,UNDER AP",Depth Competition,9,2024,Autumn,4,3
31257,Ayaka Ishihata,JPN,Female,CWT,75.0,75.0,WHITE,75.0,OK,Depth Competition,9,2024,Autumn,7,3
31258,Hanako Hirose,JPN,Female,CWT,111.0,111.0,WHITE,111.0,OK,Depth Competition,9,2024,Autumn,67,53
31259,Reiko Akashi,JPN,Female,CWT,70.0,70.0,WHITE,70.0,OK,Depth Competition,9,2024,Autumn,1,1
31260,Huang Yi,TPE,Male,CWT,85.0,85.0,WHITE,85.0,OK,Depth Competition,9,2024,Autumn,15,9
31261,Heisuke Motohashi,JPN,Male,CWTB,46.0,41.0,YELLOW,35.0,"NO TAG,UNDER AP",Depth Competition,9,2024,Autumn,2,1
31262,Mie Kono,JPN,Female,CWTB,33.0,33.0,WHITE,33.0,OK,Depth Competition,9,2024,Autumn,11,9
31263,Kohei Takahashi,JPN,Male,CWTB,57.0,47.0,YELLOW,36.0,"NO TAG,UNDER AP",Depth Competition,9,2024,Autumn,6,2
31264,Sanae Kabakura,JPN,Female,CWTB,56.0,56.0,WHITE,56.0,OK,Depth Competition,9,2024,Autumn,6,4
31265,Mieko Ishihara,JPN,Female,CWTB,26.0,26.0,WHITE,26.0,OK,Depth Competition,9,2024,Autumn,2,2
31266,Shoko Kobayashi,JPN,Female,CWTB,52.0,52.0,WHITE,52.0,OK,Depth Competition,9,2024,Autumn,8,3
31267,Mikiko Ishihara,JPN,Female,CWTB,30.0,30.0,WHITE,30.0,OK,Depth Competition,9,2024,Autumn,1,1
31268,Yasuko Ozeki,JPN,Female,CNF,53.0,53.0,WHITE,53.0,OK,Depth Competition,9,2024,Autumn,23,8
31269,Vootipong Limpanitivat,THA,Male,CNF,60.0,60.0,RED,0.0,DQSP,Depth Competition,9,2024,Autumn,18,4
31270,Yoko Ota,JPN,Female,CNF,47.0,47.0,WHITE,47.0,OK,Depth Competition,9,2024,Autumn,6,4
31271,Hua Yang Huang,TPE,Male,CNF,62.0,61.0,YELLOW,59.0,"NO TAG,UNDER AP",Depth Competition,9,2024,Autumn,32,4
31272,Joma Kikumoto,JPN,Male,FIM,82.0,82.0,WHITE,82.0,OK,Depth Competition,9,2024,Autumn,19,13
31273,Miho Hikosaka,JPN,Female,FIM,45.0,45.0,WHITE,45.0,OK,Depth Competition,9,2024,Autumn,6,1
31274,Yukine Toshinaga,JPN,Female,CWTB,60.0,60.0,WHITE,60.0,OK,Depth Competition,9,2024,Autumn,29,8
31275,Yun Meng Tang,TPE,Female,CWT,41.0,41.0,WHITE,41.0,OK,Depth Competition,9,2024,Autumn,4,2
31276,Wenchih Huang,TPE,Male,CWT,41.0,41.0,WHITE,41.0,OK,Depth Competition,9,2024,Autumn,1,1
31277,Yuan Yu Xu,TPE,Male,CNF,26.0,26.0,WHITE,26.0,OK,Depth Competition,9,2024,Autumn,1,1
31278,Shichun Wang,TPE,Male,CNF,25.0,25.0,WHITE,25.0,OK,Depth Competition,9,2024,Autumn,1,1
31279,Yen Yu Chen,TPE,Male,CNF,30.0,30.0,WHITE,30.0,OK,Depth Competition,9,2024,Autumn,2,1
31280,Po Yu Wang,TPE,Male,CNF,36.0,36.0,WHITE,36.0,OK,Depth Competition,9,2024,Autumn,1,1
31281,陳 黃知,TPE,Male,CNF,35.0,35.0,WHITE,35.0,OK,Depth Competition,9,2024,Autumn,1,1
31282,Shih Chun Chen,TPE,Male,FIM,45.0,45.0,WHITE,45.0,OK,Depth Competition,9,2024,Autumn,1,1
31283,Shuo-Feng Lai,TPE,Male,FIM,37.0,37.0,WHITE,37.0,OK,Depth Competition,9,2024,Autumn,1,1
31284,Linsin Chen,TPE,Male,FIM,32.0,32.0,WHITE,32.0,OK,Depth Competition,9,2024,Autumn,1,1
31285,Pin Ta Wu,TPE,Male,CWTB,50.0,50.0,WHITE,50.0,OK,Depth Competition,9,2024,Autumn,1,1
31286,Ted Chen,TPE,Male,CWTB,26.0,26.0,WHITE,26.0,OK,Depth Competition,9,2024,Autumn,1,1
31287,Hsu Hsin,TPE,Female,CWTB,30.0,30.0,WHITE,30.0,OK,Depth Competition,9,2024,Autumn,1,1
31288,Yeh Yi Ling,TPE,Female,CWTB,45.0,45.0,WHITE,45.0,OK,Depth Competition,9,2024,Autumn,3,2
31289,Nayelli Loza,MEX,Female,FIM,40.0,40.0,WHITE,40.0,OK,Depth Competition,9,2024,Autumn,13,8
31290,Becky Zak,GBR,Female,FIM,48.0,42.0,YELLOW,35.0,NO TAG,Depth Competition,9,2024,Autumn,2,1
31291,Matthew Armstrong,BAR,Male,FIM,67.0,67.0,WHITE,67.0,OK,Depth Competition,9,2024,Autumn,7,2
31292,Estefani García,MEX,Female,FIM,50.0,41.0,YELLOW,31.0,NO TAG,Depth Competition,9,2024,Autumn,4,3
31293,Arturo Serratos,MEX,Male,CNF,67.0,67.0,RED,0.0,DQBO-SURFACE,Depth Competition,9,2024,Autumn,15,5
31294,Sara Zorrilla,ESP,Female,CNF,55.0,44.0,YELLOW,32.0,NO TAG,Depth Competition,9,2024,Autumn,13,8
31295,Valeria Loyola López,MEX,Female,CNF,34.0,34.0,WHITE,34.0,OK,Depth Competition,9,2024,Autumn,5,2
31296,Sandra Palmer Trejo,MEX,Female,CNF,28.0,28.0,WHITE,28.0,OK,Depth Competition,9,2024,Autumn,5,2
31297,Oscar Lopez,MEX,Male,CNF,54.0,54.0,RED,0.0,DQAIRWAYS,Depth Competition,9,2024,Autumn,10,5
31298,Vanessa Estol,URY,Female,CNF,37.0,37.0,WHITE,37.0,OK,Depth Competition,9,2024,Autumn,17,3
31299,Victor Macias,MEX,Male,CNF,52.0,52.0,WHITE,52.0,OK,Depth Competition,9,2024,Autumn,5,3
31301,Katie Mccarthy,USA,Female,CWTB,51.0,39.0,YELLOW,26.0,"NO TAG,UNDER AP",Depth Competition,9,2024,Autumn,30,7
31302,Christine Gallifet-Lauter,CAN,Female,CWTB,54.0,54.0,WHITE,54.0,OK,Depth Competition,9,2024,Autumn,2,1
31303,Yadira Sistos,MEX,Female,CWTB,65.0,65.0,WHITE,65.0,OK,Depth Competition,9,2024,Autumn,24,8
31305,David Kurtscheidt,GER,Male,CWTB,70.0,70.0,WHITE,70.0,OK,Depth Competition,9,2024,Autumn,2,1
31306,Ney Flores,BOL,Male,CWTB,40.0,40.0,WHITE,40.0,OK,Depth Competition,9,2024,Autumn,9,3
31307,Konstantin Gariaev,CAN,Male,CWTB,65.0,65.0,WHITE,65.0,OK,Depth Competition,9,2024,Autumn,16,3
31308,Jerry Van Galder,USA,Male,CWTB,81.0,81.0,WHITE,81.0,OK,Depth Competition,9,2024,Autumn,7,3
31309,Anastasia Devana Tajik,USA,Female,CWTB,56.0,56.0,WHITE,56.0,OK,Depth Competition,9,2024,Autumn,2,2
31310,Chris Weidner,USA,Male,CWTB,48.0,48.0,WHITE,48.0,OK,Depth Competition,9,2024,Autumn,8,8
31311,Eduardo Iracheta,MEX,Male,CWTB,61.0,61.0,WHITE,61.0,OK,Depth Competition,9,2024,Autumn,15,4
31312,Libertad Coronel,MEX,Female,CWTB,52.0,52.0,WHITE,52.0,OK,Depth Competition,9,2024,Autumn,5,2
31313,Twigy Feng,USA,Female,CWTB,39.0,39.0,WHITE,39.0,OK,Depth Competition,9,2024,Autumn,2,2
31314,Chengming Yuan,CHN,Female,CWTB,40.0,40.0,WHITE,40.0,OK,Depth Competition,9,2024,Autumn,2,1
31315,Laurent Kramer,CHE,Male,CWTB,40.0,36.0,YELLOW,31.0,NO TAG,Depth Competition,9,2024,Autumn,2,2
31316,Egor Nesterenko,CAN,Male,CWTB,50.0,50.0,WHITE,50.0,OK,Depth Competition,9,2024,Autumn,2,1
31317,Jimmy Sandoval,USA,Male,CWTB,50.0,47.0,YELLOW,43.0,NO TAG,Depth Competition,9,2024,Autumn,2,1
31318,Taein Kim,KOR,Male,FIM,60.0,46.0,YELLOW,31.0,NO TAG,Depth Competition,9,2024,Autumn,21,6
31319,Seungyoon Han,KOR,Male,FIM,52.0,52.0,WHITE,52.0,OK,Depth Competition,9,2024,Autumn,11,4
31320,Byunggon Kim,KOR,Male,CWT,50.0,50.0,WHITE,50.0,OK,Depth Competition,9,2024,Autumn,5,1
31321,Kihun Kim,KOR,Male,CWT,47.0,47.0,WHITE,47.0,OK,Depth Competition,9,2024,Autumn,1,1
31322,Jaesung Hwang,KOR,Male,CWTB,46.0,46.0,WHITE,46.0,OK,Depth Competition,9,2024,Autumn,1,1
31323,Eunyoung Choi,KOR,Female,CWT,45.0,45.0,WHITE,45.0,OK,Depth Competition,9,2024,Autumn,1,1
31324,Minje Jo,KOR,Male,CWTB,44.0,44.0,RED,0.0,DQCHECK-IN,Depth Competition,9,2024,Autumn,7,2
31325,Minsuk Kim,KOR,Male,CWTB,44.0,44.0,WHITE,44.0,OK,Depth Competition,9,2024,Autumn,1,1
31326,Da Yeong Lee,KOR,Female,CWTB,44.0,44.0,WHITE,44.0,OK,Depth Competition,9,2024,Autumn,1,1
31327,Hohyun Kim,KOR,Male,CWTB,42.0,42.0,WHITE,42.0,OK,Depth Competition,9,2024,Autumn,1,1
31328,Bomi Kim,KOR,Female,FIM,40.0,40.0,WHITE,40.0,OK,Depth Competition,9,2024,Autumn,3,2
31329,Heelak Choi,KOR,Male,CWTB,40.0,40.0,WHITE,40.0,OK,Depth Competition,9,2024,Autumn,1,1
31330,Jihoon Lee,KOR,Male,CWT,40.0,40.0,WHITE,40.0,OK,Depth Competition,9,2024,Autumn,1,1
31331,Ahra Lee,KOR,Female,CWT,40.0,40.0,WHITE,40.0,OK,Depth Competition,9,2024,Autumn,3,1
31332,Ryu Seungmin,KOR,Male,CWTB,40.0,40.0,WHITE,40.0,OK,Depth Competition,9,2024,Autumn,1,1
31333,Hyeong Geun Shin,KOR,Male,CNF,38.0,38.0,WHITE,38.0,OK,Depth Competition,9,2024,Autumn,11,2
31334,Heechan Kim,KOR,Male,CNF,38.0,38.0,WHITE,38.0,OK,Depth Competition,9,2024,Autumn,17,1
31335,Song Byunghoo,KOR,Male,CWTB,37.0,37.0,WHITE,37.0,OK,Depth Competition,9,2024,Autumn,1,1
31336,Jisoo Kim,KOR,Female,CNF,35.0,35.0,WHITE,35.0,OK,Depth Competition,9,2024,Autumn,9,2
31337,Jungyoung Park,KOR,Female,CWTB,30.0,30.0,WHITE,30.0,OK,Depth Competition,9,2024,Autumn,1,1
31338,Richelle Co,PHL,Female,CNF,46.0,46.0,WHITE,46.0,OK,Depth Competition,9,2024,Autumn,4,2
31339,Jose Lorenzo Santos,PHL,Male,CWT,47.0,47.0,WHITE,47.0,OK,Depth Competition,9,2024,Autumn,2,1
31340,Jayson Edward Ramirez,PHL,Male,CWTB,70.0,70.0,WHITE,70.0,OK,Depth Competition,9,2024,Autumn,14,4
31341,David Jann Reyes,PHL,Male,CWTB,65.0,65.0,RED,0.0,DQPULL,Depth Competition,9,2024,Autumn,2,1
31342,Edzel Ugalde,PHL,Male,CNF,55.0,55.0,RED,0.0,DQOTHER,Depth Competition,9,2024,Autumn,5,3
31343,Ken Gerodias,PHL,Male,CNF,50.0,24.0,RED,0.0,"NO TAG,UNDER AP,DQOTHER",Depth Competition,9,2024,Autumn,8,4
31344,Tracii Verdejo,PHL,Female,CNF,50.0,50.0,RED,0.0,DQBO-SURFACE,Depth Competition,9,2024,Autumn,5,2
31345,Mark Kriztel Nigos,PHL,Male,FIM,50.0,0.0,RED,0.0,"NO TAG,DQCHECK-IN",Depth Competition,9,2024,Autumn,1,1
31346,Emir Bernabe,PHL,Male,FIM,50.0,41.0,RED,0.0,"NO TAG,UNDER AP,DQBO-SURFACE",Depth Competition,9,2024,Autumn,1,1
31347,Keith Ashley Ocampo,PHL,Male,CNF,42.0,42.0,WHITE,42.0,OK,Depth Competition,9,2024,Autumn,2,2
31348,Reiko Akashi,JPN,Female,CWT,71.0,71.0,WHITE,71.0,OK,Depth Competition,9,2024,Autumn,2,2
31349,Huang Yi,TPE,Male,CWT,90.0,90.0,WHITE,90.0,OK,Depth Competition,9,2024,Autumn,16,10
31350,Yoko Ota,JPN,Female,CNF,50.0,46.0,YELLOW,36.0,"PULL,NO TAG,UNDER AP",Depth Competition,9,2024,Autumn,7,5
31351,Koyo Togei,JPN,Male,FIM,62.0,62.0,WHITE,62.0,OK,Depth Competition,9,2024,Autumn,5,1
31352,Shoko Kobayashi,JPN,Female,FIM,52.0,52.0,WHITE,52.0,OK,Depth Competition,9,2024,Autumn,9,3
31353,Miho Hikosaka,JPN,Female,FIM,50.0,50.0,WHITE,50.0,OK,Depth Competition,9,2024,Autumn,7,2
31354,Vootipong Limpanitivat,THA,Male,CWTB,91.0,91.0,WHITE,91.0,OK,Depth Competition,9,2024,Autumn,19,8
31355,Heisuke Motohashi,JPN,Male,CWTB,46.0,36.0,YELLOW,25.0,"NO TAG,UNDER AP",Depth Competition,9,2024,Autumn,3,2
31356,Mie Kono,JPN,Female,CWTB,38.0,38.0,WHITE,38.0,OK,Depth Competition,9,2024,Autumn,12,10
31357,Kohei Takahashi,JPN,Male,CWTB,57.0,57.0,WHITE,57.0,OK,Depth Competition,9,2024,Autumn,7,3
31358,Mieko Ishihara,JPN,Female,CWTB,28.0,28.0,WHITE,28.0,OK,Depth Competition,9,2024,Autumn,3,3
31359,Yukine Toshinaga,JPN,Female,CWTB,62.0,62.0,WHITE,62.0,OK,Depth Competition,9,2024,Autumn,30,9
31360,Mikiko Ishihara,JPN,Female,CWTB,33.0,33.0,WHITE,33.0,OK,Depth Competition,9,2024,Autumn,2,2
31361,Kiwon Ho,KOR,Male,CWT,50.0,50.0,RED,0.0,DQSP,Depth Competition,9,2024,Autumn,9,2
31362,Kim Kyeongseon,KOR,Female,CWT,40.0,40.0,RED,0.0,DQSP,Depth Competition,9,2024,Autumn,2,2
31363,Jeongkwon Kim,KOR,Male,CWT,30.0,20.0,YELLOW,9.0,"NO TAG,UNDER AP",Depth Competition,9,2024,Autumn,4,1
31364,Chulhwan Ji,KOR,Male,CWT,27.0,20.0,YELLOW,12.0,"NO TAG,UNDER AP",Depth Competition,9,2024,Autumn,2,1
